num,pm,system,name,field,field_name,discipline,discipline_name,study,study_name,department,department_name,phone,exten,fax,mail,web
1011,私立,1,中華大學,10,服務,101,餐旅及民生服務,1013,旅館及餐飲,10131041,餐旅管理學系,03-518-6549,無,03-518-6569,reachhrm@g.chu.edu.tw,http://hm.chu.edu.tw
1011,私立,1,中華大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151052,旅遊與休閒學系,03-518-6020,無,03-518-6021,lrm@chu.edu.tw,http://lm.chu.edu.tw
1011,私立,1,中華大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151055,觀光與會展活動學系,03-518-6882,無,無,mice@chu.edu.tw,http://mice.chu.edu.tw
1011,私立,1,中華大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151056,國際觀光與酒店管理雙學士學位學程,03-518-6881,無,03-537-5187,tourism@chu.edu.tw,http://tourism.chu.edu.tw
1011,私立,1,中華大學,10,服務,104,運輸服務,1041,運輸服務,10411047,運輸科技與物流管理學系,03-518-6523,無,03-518-6545,tmoffice@g.chu.edu.tw,http://tlm.chu.edu.tw
1012,私立,1,大葉大學,1,教育,11,教育,111,教育學,1111001,教育專業發展研究所,04-851-1888,1771,04-851-1120,te4008@mail.dyu.edu.tw,https://pde.dyu.edu.tw/
1012,私立,1,大葉大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2112011,視覺傳達設計學系,04-851-1888,5071,04-851-1551,vd5090@mail.dyu.edu.tw,http://vd.dyu.edu.tw/
1012,私立,1,大葉大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2112037,多媒體數位內容學士學位學程,04-851-1888,2421,04-851-1350,mdc5005@mail.dyu.edu.tw,http://mdc.dyu.edu.tw/
1012,私立,1,大葉大學,2,藝術及人文,21,藝術,212,時尚、室內設計及工業設計,2121002,造形藝術學系,04-851-1888,5131,04-851-1551,pd5070@mail.dyu.edu.tw,http://pd.dyu.edu.tw/www.pad-dyu.com/index.html
1012,私立,1,大葉大學,2,藝術及人文,21,藝術,212,時尚、室內設計及工業設計,2122015,設計暨藝術學院碩士在職專班,04-851-1888,5003,04-851-1551,gda6001@mail.dyu.edu.tw,http://gda.dyu.edu.tw
1012,私立,1,大葉大學,2,藝術及人文,21,藝術,212,時尚、室內設計及工業設計,2122015,設計暨藝術學院碩士班,04-851-1888,5003,04-851-1551,gda6001@mail.dyu.edu.tw,http://gda.dyu.edu.tw
1012,私立,1,大葉大學,2,藝術及人文,21,藝術,212,時尚、室內設計及工業設計,2123012,工業設計學系,04-851-1888,5011,04-851-1601,id5030@mail.dyu.edu.tw,http://id.dyu.edu.tw/
1012,私立,1,大葉大學,2,藝術及人文,21,藝術,212,時尚、室內設計及工業設計,2124014,空間設計學系,04-851-1888,5195,04-851-1551,sp5060@mail.dyu.edu.tw,http://sp.dyu.edu.tw/
1012,私立,1,大葉大學,2,藝術及人文,23,語文,231,外國語文學,2311004,英語學系,04-851-1888,6011,04-851-1610,de5210@mail.dyu.edu.tw,https://de.dyu.edu.tw/
1012,私立,1,大葉大學,2,藝術及人文,23,語文,231,外國語文學,2311006,應用日語學系,04-851-1888,6071,04-851-1620,dj5220@mail.dyu.edu.tw,http://dj.dyu.edu.tw/
1012,私立,1,大葉大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3211018,傳播藝術學士學位學程,04-851-1888,5086,04-851-1666,ca5031@mail.dyu.edu.tw,https://ca.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,411,會計及稅務,4111020,會計資訊學系,04-851-1888,3251,04-851-1520,at5140@mail.dyu.edu.tw,https://at.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,412,金融、銀行業及保險,4121025,財務金融學系,04-851-1888,3521,04-851-1526,fm5190@mail.dyu.edu.tw,http://fm.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131021,企業管理學系,04-851-1888,3011,04-851-1382,ba5110@mail.dyu.edu.tw,https://ba.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131024,國際企業管理學系,04-851-1888,3191,04-851-1510,ib5150@mail.dyu.edu.tw,https://ibm.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4133027,健康產業管理碩士在職學位學程,04-851-1888,7205,04-851-1700,hem7173@mail.dyu.edu.tw,http://hem.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,414,國際貿易、市場行銷及廣告,4142028,人力資源暨公共關係學系,04-851-1888,3071,04-851-1390,hrpr@mail.dyu.edu.tw,https://hrpr.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,419,其他商業及管理,4199029,管理學院博士班,04-851-1888,3005,04-851-1372,phm@mail.dyu.edu.tw,http://phm.dyu.edu.tw/
1012,私立,1,大葉大學,4,商業、管理及法律,41,商業及管理,419,其他商業及管理,4199029,管理學院碩士在職專班,04-851-1888,3006,04-851-1372,emba@mail.dyu.edu.tw,http://emba.dyu.edu.tw/
1012,私立,1,大葉大學,5,自然科學、數學及統計,51,生命科學,512,生物化學及相關,5121033,生物資源學系,04-851-1888,6211,04-851-1326,dbr5180@mail.dyu.edu.tw,http://dbr.dyu.edu.tw/
1012,私立,1,大葉大學,5,自然科學、數學及統計,51,生命科學,512,生物化學及相關,5121035,生物科技與產業博士學位學程,04-851-1888,6201,04-851-1326,sbb@mail.dyu.edu.tw,http://sbb.dyu.edu.tw/chinese/course/doctor.html
1012,私立,1,大葉大學,5,自然科學、數學及統計,51,生命科學,512,生物化學及相關,5121080,生物醫學系,04-851-1888,4251,04-851-1326,dmb6510@mail.dyu.edu.tw,http://dmb.dyu.edu.tw/
1012,私立,1,大葉大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131036,資訊管理學系,04-851-1888,3131,04-851-1500,im5120@mail.dyu.edu.tw,https://im.dyu.edu.tw/
1012,私立,1,大葉大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131039,資訊工程學系,04-851-1888,2401,04-851-1350,if5100@mail.dyu.edu.tw,http://csie.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7112050,材料科學與工程學系,04-851-1888,2601,04-851-1280,mse5240@mail.dyu.edu.tw,https://mse.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,71,工程及工程業,712,環境保護科技,7121054,環境工程學系,04-851-1888,2351,04-851-1336,ev5080@mail.dyu.edu.tw,https://ev.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141038,電機工程學系,04-851-1888,2161,04-851-1245,ee5040@mail.dyu.edu.tw,https://ee.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,71,工程及工程業,715,機械工程,7151046,機械與自動化工程學系,04-851-1888,2101,04-851-1224,me5010@mail.dyu.edu.tw,https://me.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7191053,工業工程與管理學系,04-851-1888,2221,04-851-1270,ie5020@mail.dyu.edu.tw,https://iem.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7193055,醫療器材設計與材料碩士學位學程,04-851-1888,2621,04-851-1280,dme5241@mail.dyu.edu.tw,https://dme.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7193055,醫療器材設計與材料學士學位學程,04-851-1888,2621,04-851-1280,dme5241@mail.dyu.edu.tw,https://dme.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,72,製造及加工,721,食品科學,7211078,食品暨應用生物科技學系,04-851-1888,2281,04-851-1320,bti5051@mail.dyu.edu.tw,http://bt.dyu.edu.tw/
1012,私立,1,大葉大學,7,工程、製造及營建,73,建築及營建工程,731,建築學及城鎮規劃,7311057,建築研究所,04-851-1888,5195,04-851-1551,gsa6600@mail.dyu.edu.tw,http://gsa.dyu.edu.tw/
1012,私立,1,大葉大學,9,醫藥衛生及社會福利,91,醫藥衛生,913,護理及助產,9131065,護理學系,04-851-1888,7205,04-851-1700,don@mail.dyu.edu.tw,http://don.dyu.edu.tw/
1012,私立,1,大葉大學,9,醫藥衛生及社會福利,91,醫藥衛生,914,醫學技術及檢驗,9141066,視光學系,04-851-1888,7231,04-851-1700,opt@mail.dyu.edu.tw,http://opt.dyu.edu.tw/
1012,私立,1,大葉大學,9,醫藥衛生及社會福利,91,醫藥衛生,914,醫學技術及檢驗,9141079,視覺科學碩士在職學位學程,04-851-1888,7231,04-851-1700,opt@mail.dyu.edu.tw,https://vs.dyu.edu.tw/
1012,私立,1,大葉大學,9,醫藥衛生及社會福利,91,醫藥衛生,916,藥學,9161064,藥用植物與保健學系,04-851-1888,6231,04-851-1326,dmh5250@mail.dyu.edu.tw,https://dmh.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1013,旅館及餐飲,10131067,餐旅管理學系,04-851-1888,7051,04-851-1290,hom@mail.dyu.edu.tw,http://hom.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151068,觀光餐旅碩士在職學位學程,04-851-1888,7055,04-851-1290,mtp@mail.dyu.edu.tw,http://mtp.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151069,觀光旅遊學系,04-851-1888,7011,04-851-1290,ttm@mail.dyu.edu.tw,http://ttm.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10152070,休閒事業管理學系,04-851-1888,3311,04-851-1531,rm5160@mail.dyu.edu.tw,https://rm.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10152072,運動健康管理學系,04-851-1888,3491,04-851-1540,sm5170@mail.dyu.edu.tw,http://bsm.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1019,其他餐旅及民生服務,10199074,烘焙暨飲料調製進修學士學位學程,04-851-1888,7055,04-851-1290,bbp@dyu.edu.tw,http://bbp.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1019,其他餐旅及民生服務,10199074,烘焙暨飲料調製學士學位學程,04-851-1888,7055,04-851-1290,bbp@dyu.edu.tw,http://bbp.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1019,其他餐旅及民生服務,10199075,婚禮企劃暨節慶管理進修學士學位學程,04-851-1888,3323,04-851-1531,fwp@mail.dyu.edu.tw,http://fwp.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,101,餐旅及民生服務,1019,其他餐旅及民生服務,10199075,婚禮企劃暨節慶管理學士學位學程,04-851-1888,3323,04-851-1531,fwp@mail.dyu.edu.tw,http://fwp.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,103,安全服務,1032,警政,10321076,消防安全進修學士學位學程,04-851-1888,2351,04-851-1336,ffs5082@mail.dyu.edu.tw,http://ffs.dyu.edu.tw/
1012,私立,1,大葉大學,10,服務,103,安全服務,1032,警政,10321076,消防安全學士學位學程,04-851-1888,2351,04-851-1336,ffs5082@mail.dyu.edu.tw,http://ffs.dyu.edu.tw/
1013,私立,1,華梵大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2112024,攝影與VR設計學系,02-2663-2102,3816,無,vr@cc.hfu.edu.tw,https://vr.hfu.edu.tw/
1013,私立,1,華梵大學,2,藝術及人文,21,藝術,212,時尚、室內設計及工業設計,2122023,智慧生活設計學系,02-2663-2102,4613,無,dsl@cc.hfu.edu.tw,https://www.hfu.edu.tw/zh_tw/SmartLivingDesign
1013,私立,1,華梵大學,2,藝術及人文,21,藝術,213,美術,2131002,美術與文創學系,02-2663-2102,4801,無,fa@cc.hfu.edu.tw,http://fa.hfu.edu.tw/main.php
1013,私立,1,華梵大學,2,藝術及人文,21,藝術,213,美術,2131025,佛教藝術學系,02-2663-2102,4211,無,bu@cc.hfu.edu.tw,https://www.hfu.edu.tw/zh_tw/BuddhistArts
1013,私立,1,華梵大學,2,藝術及人文,22,人文,229,其他人文,2299009,東方人文思想研究所,02-2663-2102,4991,無,oh@cc.hfu.edu.tw,http://oh.hfu.edu.tw/main.php
1013,私立,1,華梵大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6132022,智慧生活科技學系,02-2663-2102,4351,無,cslt@cc.hfu.edu.tw,https://tsl.hfu.edu.tw/
1013,私立,1,華梵大學,7,工程、製造及營建,71,工程及工程業,715,機械工程,7151014,機電工程學系,02-2663-2102,4011,02-2663-2102轉4013,me@cc.hfu.edu.tw,http://me.hfu.edu.tw/main.php
1014,私立,1,義守大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2111001,電影與電視學系,07-657-7711,8252,07-657-7056,filmtv@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=629
1014,私立,1,義守大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2112005,數位多媒體設計學系,07-657-7711,8452,07-657-7056,dmmd@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=628
1014,私立,1,義守大學,2,藝術及人文,21,藝術,212,時尚、室內設計及工業設計,2123006,創意商品設計學系,07-657-7711,8352,07-657-7056,cpd100@isu.edu.tw,http://www.cpd.isu.edu.tw
1014,私立,1,義守大學,2,藝術及人文,23,語文,231,外國語文學,2311002,應用英語學系,07-657-7711,5652,07-657-7056,english@isu.edu.tw,http://www.ae.isu.edu.tw
1014,私立,1,義守大學,2,藝術及人文,23,語文,231,外國語文學,2311003,應用日語學系,07-657-7711,5552,07-657-7056,aj1507@isu.edu.tw,http://www.aj.isu.edu.tw
1014,私立,1,義守大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3211008,大眾傳播學系,07-657-7711,5952,07-657-7056,dmc@isu.edu.tw,http://www.dmcold.isu.edu.tw
1014,私立,1,義守大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3214063,傳播產製英語學士學位學程,07-657-7711,8902,07-657-7056,icpp@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=456
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,411,會計及稅務,4111009,會計學系,07-657-7711,5402,07-657-7056,acc@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=602
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,412,金融、銀行業及保險,4121017,國際財務金融學系,07-657-7711,8752,07-657-7465,wccjulia@isu.edu.tw,http://www.icif.isu.edu.tw
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,412,金融、銀行業及保險,4121066,財務金融管理學系,07-657-7711,5702,07-657-7056,finance@isu.edu.tw,http://www.finance.isu.edu.tw
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131010,企業管理學系,07-657-7711,5902,07-657-8931,isuba@isu.edu.tw,http://www.ba.isu.edu.tw
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131012,管理學院管理博士班,07-657-7711,5012,07-657-7056,gsm@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=613
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131012,管理學院管理碩士在職專班,07-657-7711,5012,07-657-7056,gsm@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=613
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131012,管理學院管理碩士班,07-657-7711,5012,07-657-7056,gsm@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=613
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4131013,國際企業經營學系,07-657-7711,8702,07-657-7465,lfltang@isu.edu.tw,http://www.iciba.isu.edu.tw
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4133018,醫務管理學系,07-615-1100,7602,07-615-5150,yfyung@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=662
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,413,管理及行政,4134007,公共政策與管理學系,07-657-7711,5852,07-657-7249,sally@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=616
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,414,國際貿易、市場行銷及廣告,4141015,國際商務學系,07-657-7711,5802,07-657-7056,dib@isu.edu.tw,http://www.ib.isu.edu.tw/
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,419,其他商業及管理,4199019,工業管理學系,07-657-7711,5502,07-657-7056,iem@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=656
1014,私立,1,義守大學,4,商業、管理及法律,41,商業及管理,419,其他商業及管理,4199035,管理學院進修學士班,07-657-7711,5007,07-657-7493,management@isu.edu.tw,http://www.isu.edu.tw/2018/showpage_v01.php?dept_mno=641&dept_id=7&page_id=31249
1014,私立,1,義守大學,5,自然科學、數學及統計,51,生命科學,512,生物化學及相關,5121020,生物科技學系,07-615-1100,7302,07-615-1959,biotech@isu.edu.tw,http://www.bst.isu.edu.tw
1014,私立,1,義守大學,5,自然科學、數學及統計,51,生命科學,519,其他生命科學,5191044,營養學系,07-615-1100,7902,07-615-5150,nut@isu.edu.tw,http://www.nut.isu.edu.tw/
1014,私立,1,義守大學,5,自然科學、數學及統計,54,數學及統計,549,其他數學及統計,5499023,財務與計算數學系,07-657-7711,5602,07-657-7305,jbf0606@isu.edu.tw,http://www.math.isu.edu.tw
1014,私立,1,義守大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131024,資訊管理學系,07-657-7711,6552,07-657-7056,risagary@isu.edu.tw,http://www.mis.isu.edu.tw/2018/homepage_v01.php?dept_mno=652
1014,私立,1,義守大學,6,資訊通訊科技,61,資訊通訊科技,613,軟體及應用的開發與分析,6131027,資訊工程學系,07-657-7711,6502,07-657-8944,ytchuo@isu.edu.tw,http://www.csie.isu.edu.tw
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7111021,生物技術與化學工程研究所,07-657-7711,3402,07-657-8945,che@isu.edu.tw,http://www.che.isu.edu.tw/2018/homepage_v01.php?dept_mno=635
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7111033,化學工程學系,07-657-7711,3402,07-657-8945,che@isu.edu.tw,http://www.che.isu.edu.tw/2018/homepage_v01.php?dept_mno=635
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,711,化學工程及製程,7112034,材料科學與工程學系,07-657-7711,3102,07-657-8444,vocowan@isu.edu.tw,http://www.mse.isu.edu.tw
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141025,電機工程學系,07-657-7711,6602,07-657-7205,fify720197@isu.edu.tw,http://www.ee.isu.edu.tw
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141026,電子工程學系,07-657-7711,6653,07-657-7056,isuene@isu.edu.tw,http://www.ene.isu.edu.tw/
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141028,通訊工程學系,07-657-7711,6752,07-657-7056,emilyh@isu.edu.tw,http://www.cme.isu.edu.tw/
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,714,電機與電子工程,7141064,電機資訊學院進修學士班,07-657-7711,6603,07-657-7205,hsuan0917@isu.edu.tw,http://www2.isu.edu.tw/2018/showpage_v01.php?dept_mno=604&dept_id=0&page_id=30138
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,715,機械工程,7151030,機械與自動化工程學系,07-657-7711,3202,07-657-8853,mae@isu.edu.tw,http://www.mae.isu.edu.tw
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7193037,生物醫學工程學系,07-615-1100,7453,07-615-5150,ducksun@isu.edu.tw,http://www.bme2.isu.edu.tw
1014,私立,1,義守大學,7,工程、製造及營建,71,工程及工程業,719,其他工程及工程業,7194062,智慧化自動控制英語學士學位學程,07-657-7711,8902,07-657-7056,tchihting1110@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=454
1014,私立,1,義守大學,7,工程、製造及營建,73,建築及營建工程,732,營建及土木工程,7321032,土木與生態工程學系,07-657-7711,3302,07-657-7461,civil@isu.edu.tw,http://www.civil.isu.edu.tw/
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121011,醫學系(公費生),07-615-1100,7952,07-615-5150,maggie@isu.edu.tw,http://www.isu.edu.tw/mc
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,912,醫學,9121040,學士後中醫學系,07-615-1100,7052,07-615-5150,collie@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=661
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,913,護理及助產,9131046,護理學系,07-615-1100,7702,07-615-5150,meihochen@isu.edu.tw,http://www.nurse.isu.edu.tw/
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,914,醫學技術及檢驗,9141050,醫學影像暨放射科學系,07-615-1100,7802,07-615-5150,cichen@isu.edu.tw,http://www.rt.isu.edu.tw/
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,914,醫學技術及檢驗,9141061,醫學檢驗技術學系,07-615-1100,7652,07-615-5150,ave0929@isu.edu.tw,http://www.mls.isu.edu.tw
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,915,治療及復健,9151042,物理治療學系,07-615-1100,7552,07-615-5150,cftsao@isu.edu.tw,http://www.pt.isu.edu.tw
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,915,治療及復健,9152043,職能治療學系,07-615-1100,7502,07-615-5150,otmaster@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=664
1014,私立,1,義守大學,9,醫藥衛生及社會福利,91,醫藥衛生,919,其他醫藥衛生,9191041,健康管理學系,07-615-1100,7402,07-615-5150,hmd@isu.edu.tw,http://www.hca.isu.edu.tw/2018/homepage_v01.php?dept_mno=663
1014,私立,1,義守大學,10,服務,101,餐旅及民生服務,1013,旅館及餐飲,10131051,餐旅管理學系,07-657-7711,5752,07-657-7056,jeffchen@isu.edu.tw,http://www.hm.isu.edu.tw/2018/homepage_v01.php?dept_mno=610
1014,私立,1,義守大學,10,服務,101,餐旅及民生服務,1013,旅館及餐飲,10131052,廚藝學系,07-657-7711,3152,07-657-7056,isudca@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=615
1014,私立,1,義守大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151053,觀光學系,07-657-7711,5452,07-657-7056,tourism@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=609
1014,私立,1,義守大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151055,國際觀光餐旅學系,07-657-7711,8802,07-657-7465,icth@isu.edu.tw,http://www.icth.isu.edu.tw
1014,私立,1,義守大學,10,服務,101,餐旅及民生服務,1015,旅遊觀光及休閒,10151057,休閒事業管理學系,07-657-7711,5352,07-657-7056,kaitey@isu.edu.tw,http://www2.isu.edu.tw/2018/homepage_v01.php?dept_mno=620
1014,私立,1,義守大學,10,服務,101,餐旅及民生服務,1019,其他餐旅及民生服務,10199058,娛樂事業管理學系,07-657-7711,8852,07-657-7465,ijenwu@isu.edu.tw,http://www.em.isu.edu.tw
1014,私立,1,義守大學,10,服務,101,餐旅及民生服務,1019,其他餐旅及民生服務,10199059,觀光餐旅學院進修學士班,07-657-7711,5753,07-657-7056,zhen@isu.edu.tw,http://www2.isu.edu.tw/2018/showpage_v01.php?dept_mno=619&dept_id=2&page_id=30649
1015,私立,1,世新大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2111018,廣播電視電影學系,02-2236-8225,83192,02-2236-1741,rtf@mail.shu.edu.tw,http://rtf.shu.edu.tw/
1015,私立,1,世新大學,2,藝術及人文,21,藝術,211,視聽技術及媒體製作,2112004,數位多媒體設計學系,02-2236-8225,83292,02-2236-5694,dma@mail.shu.edu.tw,http://dma.wp.shu.edu.tw/
1015,私立,1,世新大學,2,藝術及人文,23,語文,231,外國語文學,2311002,英語學系,02-2236-8225,83562,02-2236-7159,dteng@mail.shu.edu.tw,http://dteng.wp.shu.edu.tw/
1015,私立,1,世新大學,2,藝術及人文,23,語文,231,外國語文學,2311003,日本語文學系,02-2236-8225,83622,02-2236-8576,jp@mail.shu.edu.tw,http://jp.wp.shu.edu.tw/
1015,私立,1,世新大學,2,藝術及人文,23,語文,232,本國語文學,2322001,中國文學系,02-2236-8225,83592,02-2236-0749,chinese@mail.shu.edu.tw,http://chi.wp.shu.edu.tw/
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,311,經濟學,3111005,經濟學系,02-2236-8225,63402,02-2236-1658,econ@mail.shu.edu.tw,http://econ.wp.shu.edu.tw/
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,314,社會學及相關,3141007,性別研究所,02-2236-8225,83612,02-2236-3651,gndrshu@mail.shu.edu.tw,http://gndr.shu.edu.tw
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,314,社會學及相關,3141008,社會心理學系,02-2236-8225,83532,02-2236-7746,socpsy@mail.shu.edu.tw,http://socpsy.wp.shu.edu.tw/
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,31,社會及行為科學,319,其他社會及行為科學,3191006,社會發展研究所,02-2236-8225,83512,02-2236-5732,e62@mail.shu.edu.tw,https://e62.shu.edu.tw
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3212017,新聞學系,02-2236-8225,83133,02-2236-9094,e01@mail.shu.edu.tw,http://shunews.shu.edu.tw/
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3214012,傳播博士學位學程,02-2236-8225,83112,02-2236-1659,ppcs@mail.shu.edu.tw,http://ppcs.wp.shu.edu.tw/
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3214013,資訊傳播學系,02-2236-8225,83282,02-2236-1722,e07@mail.shu.edu.tw,http://ics.wp.shu.edu.tw/
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3214014,口語傳播學系,02-2236-8225,83162,02-2236-0278,speech@mail.shu.edu.tw,http://speech.shu.edu.tw
1015,私立,1,世新大學,3,社會科學、新聞學及圖書資訊,32,新聞學及圖書資訊,321,新聞學及傳播相關,3214020,圖文傳播暨數位出版學系,02-2236-8225,83252,02-2236-6084,gc@mail.shu.edu.tw,http://gcdp.shu.edu.tw/
